Stage1.Measurement12.DV_ErrorRate,Stage1.Output.Measurement12.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual
0.271,1.4726666666666608,12.59,236,601.11,257,72.0,72.4,12.08,79.9,12.85,241,556.7,256,68.99,69.08,13.92,60.0,8.83,221,433.18,205,78.0,77.9,12.84,65.0,80.0
0.273,1.468999999999994,12.59,236,601.11,257,72.0,72.3,12.14,79.9,12.85,241,556.7,256,69.0,69.08,13.86,60.0,8.83,221,433.18,205,78.0,77.9,12.89,65.0,80.0
0.274,1.4673333333333276,12.59,236,601.11,257,72.0,72.3,12.11,79.9,12.85,241,556.7,256,69.0,69.09,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.84,65.0,80.0
0.274,1.4673333333333276,12.59,236,601.11,257,72.0,72.3,12.11,79.9,12.85,241,556.7,256,69.0,69.09,13.93,60.0,8.83,221,433.18,205,78.0,78.0,12.78,65.0,80.0
0.274,1.4673333333333276,12.59,236,601.11,257,72.0,72.3,12.08,79.9,12.85,241,556.7,256,68.99,69.09,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.71,65.0,80.0
0.274,1.4669999999999943,12.59,236,601.11,257,72.0,72.3,12.08,79.9,12.85,241,556.7,256,68.97,69.07,13.9,60.0,8.83,221,433.18,205,78.0,78.0,12.82,65.0,80.0
0.274,1.4659999999999942,12.59,236,601.11,257,72.0,72.2,12.11,79.9,12.85,241,556.7,256,68.99,69.07,13.89,60.0,8.83,221,433.18,205,78.0,78.0,12.85,65.0,80.0
0.274,1.4656666666666607,12.59,236,601.11,257,72.0,72.2,12.11,79.9,12.85,241,556.7,256,68.98,69.06,13.9,60.0,8.83,221,433.18,205,78.0,78.0,12.84,65.0,80.0
0.274,1.466999999999994,12.59,236,601.11,257,72.0,72.2,12.08,79.9,12.85,241,556.7,256,68.98,69.05,13.9,60.0,8.83,221,433.18,205,78.0,78.0,12.88,65.0,80.0
0.273,1.4683333333333273,12.59,236,601.11,257,72.0,72.2,12.08,79.9,12.85,241,556.7,256,68.98,69.06,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.9,65.0,80.0
0.273,1.4686666666666606,12.59,236,601.11,257,72.0,72.2,12.11,79.9,12.85,241,556.7,256,68.98,69.09,13.93,60.0,8.83,221,433.18,205,78.0,78.0,12.84,65.0,80.0
0.273,1.4679999999999938,12.59,236,601.11,257,72.0,72.2,12.14,79.9,12.85,241,556.7,256,68.97,69.05,13.87,60.0,8.83,221,433.18,205,78.0,78.0,12.78,65.0,80.0
0.275,1.4653333333333272,12.59,236,601.11,257,72.0,72.1,12.11,79.9,12.85,241,556.7,256,68.99,69.05,13.87,60.0,8.83,221,433.18,205,78.0,78.0,12.94,65.0,80.0
0.276,1.4626666666666606,12.59,236,601.11,257,72.0,72.1,12.11,79.9,12.85,241,556.7,256,68.98,69.03,13.92,60.0,8.83,221,433.18,205,78.0,78.1,12.89,65.0,80.0
0.276,1.4633333333333272,12.59,236,601.11,257,72.0,72.1,12.08,79.9,12.85,241,556.7,256,68.97,69.07,13.86,60.0,8.83,221,433.18,205,78.0,78.1,12.77,65.0,80.0
0.275,1.4639999999999938,12.59,236,601.11,257,72.0,72.1,12.11,79.9,12.85,241,556.7,256,68.98,69.06,13.87,60.0,8.83,221,433.18,205,78.0,78.1,12.69,65.0,80.0
0.275,1.4636666666666605,12.59,236,601.11,257,72.0,72.1,12.14,79.9,12.85,241,556.7,256,69.0,69.08,13.95,60.0,8.83,221,433.18,205,78.0,78.1,12.87,65.0,80.0
0.275,1.4646666666666603,12.59,236,601.11,257,72.0,72.0,12.14,79.9,12.85,241,556.7,256,68.98,69.07,13.93,60.0,8.83,221,433.18,205,78.0,78.1,12.89,65.0,80.0
0.276,1.4629999999999939,12.59,236,601.11,257,72.0,72.0,12.11,79.9,12.85,241,556.7,256,68.99,69.08,13.94,60.0,8.83,221,433.18,205,78.0,78.1,12.8,65.0,80.0
0.277,1.4599999999999937,12.59,236,601.11,257,72.0,72.0,12.05,79.9,12.85,241,556.7,256,69.01,69.09,13.9,60.0,8.83,221,433.18,205,78.0,78.1,12.8,65.0,80.0
0.279,1.4569999999999936,12.59,236,601.11,257,72.0,72.0,12.08,79.9,12.85,241,556.7,256,68.99,69.09,13.91,60.0,8.83,221,433.18,205,78.0,78.1,12.92,65.0,80.0
0.279,1.4569999999999936,12.59,236,601.11,257,72.0,72.0,12.11,79.9,12.85,241,556.7,256,68.99,69.1,13.85,60.0,8.83,221,433.18,205,78.0,78.1,12.73,65.0,80.0
0.276,1.4619999999999937,12.59,236,601.11,257,72.0,71.9,12.11,79.9,12.85,241,556.7,256,68.97,69.05,13.92,59.9,8.83,221,433.18,205,78.0,78.1,12.89,65.0,80.0
0.277,1.4603333333333273,12.59,236,601.11,257,72.0,71.9,12.08,79.9,12.85,241,556.7,256,69.01,69.08,13.9,59.9,8.83,221,433.18,205,78.0,78.2,12.85,65.0,80.0
0.278,1.457999999999994,12.59,236,601.11,257,72.0,71.9,12.08,79.9,12.85,241,556.7,256,69.01,69.1,13.92,59.9,8.83,221,433.18,205,78.0,78.2,12.9,65.0,80.0
0.278,1.4583333333333273,12.59,236,601.11,257,72.0,71.9,12.11,79.9,12.85,241,556.7,256,68.97,69.07,13.89,59.9,8.83,221,433.18,205,78.0,78.2,12.86,65.0,80.0
0.28,1.4553333333333272,12.59,236,601.11,257,72.0,71.9,12.11,79.9,12.85,241,556.7,256,68.98,69.09,13.86,60.0,8.83,221,433.18,205,78.0,78.2,12.77,65.0,80.0
0.281,1.4516666666666604,12.59,236,601.11,257,72.0,71.8,12.14,79.9,12.85,241,556.7,256,68.99,69.07,13.92,60.0,8.83,221,433.18,205,78.0,78.2,12.74,65.0,80.0
0.283,1.4493333333333271,12.59,236,601.11,257,72.0,71.8,12.14,79.9,12.85,241,556.7,256,69.0,69.07,13.89,60.0,8.83,221,433.18,205,78.0,78.2,12.87,65.0,80.0
0.282,1.4499999999999935,12.59,236,601.11,257,72.0,71.8,12.11,79.9,12.85,241,556.7,256,69.03,69.09,13.95,59.9,8.83,221,433.18,205,78.0,78.2,12.73,65.0,80.0
0.283,1.4479999999999935,12.59,236,601.11,257,72.0,71.8,12.08,79.9,12.85,241,556.7,256,69.0,69.07,13.87,59.9,8.83,221,433.18,205,78.0,78.2,12.81,65.0,80.0
0.282,1.451333333333327,12.59,236,601.11,257,72.0,71.8,12.11,79.9,12.85,241,556.7,256,69.0,69.1,13.93,59.9,8.83,221,433.18,205,78.0,78.2,12.9,65.0,80.0
0.281,1.4529999999999934,12.59,236,601.11,257,72.0,71.8,12.14,79.9,12.85,241,556.7,256,69.01,69.09,13.95,59.9,8.83,221,433.18,205,78.0,78.2,12.89,65.0,80.0
0.281,1.4523333333333268,12.59,236,601.11,257,72.0,71.7,12.11,79.9,12.85,241,556.7,256,68.99,69.04,13.94,60.0,8.83,221,433.18,205,78.0,78.2,12.93,65.0,80.0
0.282,1.4499999999999933,12.59,236,601.11,257,72.0,71.7,12.05,79.9,12.85,241,556.7,256,68.97,69.06,13.93,60.0,8.83,221,433.18,205,78.0,78.2,12.88,65.0,80.0
0.283,1.4489999999999934,12.59,236,601.11,257,72.0,71.7,12.11,79.9,12.85,241,556.7,256,69.01,69.1,13.93,60.0,8.83,221,433.18,205,78.0,78.2,12.89,65.0,80.0
0.283,1.44866666666666,12.59,236,601.11,257,72.0,71.7,12.11,79.9,12.85,241,556.7,256,68.97,69.09,13.92,60.0,8.83,221,433.18,205,78.0,78.1,12.81,65.0,80.0
0.283,1.449333333333327,12.59,236,601.11,257,72.0,71.7,12.08,79.9,12.85,241,556.7,256,68.98,69.08,13.86,60.0,8.83,221,433.18,205,78.0,78.1,12.84,65.0,80.0
0.283,1.4489999999999936,12.59,236,601.11,257,72.0,71.7,12.08,79.9,12.85,241,556.7,256,69.01,69.08,13.86,60.0,8.83,221,433.18,205,78.0,78.1,12.83,65.0,80.0
0.282,1.4503333333333268,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,69.01,69.1,13.86,60.0,8.83,221,433.18,205,78.0,78.1,12.93,65.0,80.0
0.281,1.4526666666666601,12.59,236,601.11,257,72.0,71.6,12.14,79.9,12.85,241,556.7,256,68.98,69.07,13.92,60.0,8.83,221,433.18,205,78.0,78.1,12.78,65.0,80.0
0.279,1.4563333333333268,12.59,236,601.11,257,72.0,71.6,12.11,79.9,12.85,241,556.7,256,69.0,69.06,13.87,60.0,8.83,221,433.18,205,78.0,78.0,12.95,65.0,80.0
0.277,1.4599999999999935,12.59,236,601.11,257,72.0,71.6,12.14,79.9,12.85,241,556.7,256,69.0,69.06,13.9,60.0,8.83,221,433.18,205,78.0,78.0,13.0,65.0,80.0
0.275,1.4636666666666602,12.59,236,601.11,257,72.0,71.6,12.05,79.9,12.85,241,556.7,256,68.98,69.07,13.85,60.0,8.83,221,433.18,205,78.0,78.0,12.9,65.0,80.0
0.275,1.4636666666666602,12.59,236,601.11,257,72.0,71.6,12.11,79.9,12.85,241,556.7,256,68.98,69.07,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.92,65.0,80.0
0.275,1.4636666666666602,12.59,236,601.11,257,72.0,71.6,12.11,79.9,12.85,241,556.7,256,68.97,69.07,13.9,60.0,8.83,221,433.18,205,78.0,78.0,12.69,65.0,80.0
0.277,1.4613333333333267,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,68.99,69.07,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.7,65.0,80.0
0.278,1.4589999999999934,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,69.01,69.09,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.76,65.0,80.0
0.276,1.4626666666666601,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,69.0,69.07,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.81,65.0,80.0
0.275,1.465333333333327,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,68.98,68.96,13.86,60.0,8.83,221,433.18,205,78.0,77.9,12.93,65.0,80.0
0.273,1.4679999999999938,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,69.0,69.06,13.94,60.1,8.83,221,433.18,205,78.0,77.9,12.93,65.0,80.0
0.272,1.469999999999994,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,69.01,69.09,13.91,60.0,8.83,221,433.18,205,78.0,77.9,12.82,65.0,80.0
0.274,1.4669999999999939,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,68.97,69.09,13.84,60.0,8.83,221,433.18,205,78.0,77.9,12.78,65.0,80.0
0.272,1.4699999999999938,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,69.0,69.07,13.85,60.0,8.83,221,433.18,205,78.0,77.9,12.89,65.0,80.0
0.271,1.473333333333327,12.59,236,601.11,257,72.0,71.5,12.14,79.9,12.85,241,556.7,256,69.01,69.09,13.91,60.0,8.83,221,433.18,205,78.0,77.9,12.88,65.0,80.0
0.27,1.4739999999999938,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,68.98,68.99,13.93,60.0,8.83,221,433.18,205,78.0,77.9,12.88,65.0,80.0
0.27,1.4739999999999938,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,68.98,69.07,13.9,60.0,8.83,221,433.18,205,78.0,78.0,12.92,65.0,80.0
0.27,1.4746666666666604,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,68.99,69.06,13.87,60.0,8.83,221,433.18,205,78.0,78.0,12.96,65.0,80.0
0.27,1.4749999999999936,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,68.98,69.09,13.94,60.0,8.83,221,433.18,205,78.0,78.0,12.9,65.0,80.0
0.271,1.472333333333327,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,68.98,69.09,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.95,65.0,80.0
0.273,1.4689999999999936,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,68.97,69.06,13.85,60.0,8.83,221,433.18,205,78.0,78.0,12.78,65.1,80.0
0.274,1.4659999999999935,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,68.98,69.07,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.89,65.1,80.0
0.275,1.4646666666666601,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,69.0,69.11,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.82,65.1,80.0
0.276,1.463333333333327,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,68.97,69.08,13.9,60.0,8.83,221,433.18,205,78.0,78.0,12.73,65.1,80.0
0.275,1.4639999999999938,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,68.99,69.09,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.88,65.1,80.0
0.275,1.4646666666666603,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,69.01,69.06,13.87,60.0,8.83,221,433.18,205,78.0,78.0,12.85,65.1,80.0
0.274,1.4659999999999938,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,68.99,69.09,13.87,59.9,8.83,221,433.18,205,78.0,78.0,12.84,65.1,80.0
0.274,1.466333333333327,12.59,236,601.11,257,72.0,71.5,12.05,79.9,12.85,241,556.7,256,68.99,69.07,13.87,59.9,8.83,221,433.18,205,78.0,78.0,12.89,65.1,80.0
0.274,1.466333333333327,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,69.0,69.06,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.86,65.1,80.0
0.275,1.4643333333333273,12.59,236,601.11,257,72.0,71.5,12.14,79.9,12.85,241,556.7,256,69.0,69.09,13.9,60.0,8.83,221,433.18,205,78.0,78.0,12.87,65.1,80.0
0.276,1.4623333333333273,12.59,236,601.11,257,72.0,71.5,12.11,79.9,12.85,241,556.7,256,68.99,69.09,13.85,60.0,8.83,221,433.18,205,78.0,78.0,12.77,65.1,80.0
0.277,1.459999999999994,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,68.98,69.09,13.86,60.0,8.83,221,433.18,205,78.0,78.0,12.82,65.1,80.0
0.277,1.4603333333333273,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,69.0,69.09,13.87,60.0,8.83,221,433.18,205,78.0,78.0,12.94,65.1,80.0
0.277,1.460999999999994,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,68.99,69.07,13.93,60.0,8.83,221,433.18,205,78.0,78.0,12.98,65.1,80.0
0.276,1.4626666666666608,12.59,236,601.11,257,72.0,71.5,12.08,79.9,12.85,241,556.7,256,68.97,69.07,13.87,60.0,8.83,221,433.18,205,78.0,78.0,12.86,65.1,80.0
0.275,1.464999999999994,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,69.01,69.11,13.89,60.0,8.83,221,433.18,205,78.0,78.0,12.82,65.1,80.0
0.273,1.4686666666666608,12.59,236,601.11,257,72.0,71.6,12.11,79.9,12.85,241,556.7,256,68.98,69.07,13.93,60.0,8.83,221,433.18,205,78.0,78.0,12.86,65.1,80.0
0.272,1.4699999999999942,12.59,236,601.11,257,72.0,71.6,12.05,79.9,12.85,241,556.7,256,69.01,69.09,13.93,60.0,8.83,221,433.18,205,78.0,78.0,12.86,65.1,80.0
0.272,1.4706666666666608,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,69.01,69.06,13.85,60.1,8.83,221,433.18,205,78.0,78.1,12.71,65.1,80.0
0.271,1.471666666666661,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,68.96,69.09,13.87,60.1,8.83,221,433.18,205,78.0,78.1,12.77,65.1,80.0
0.271,1.471666666666661,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,68.98,69.04,13.95,60.1,8.83,221,433.18,205,78.0,78.1,12.79,65.1,80.0
0.271,1.4723333333333277,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,68.99,69.06,13.87,60.1,8.83,221,433.18,205,78.0,78.1,12.85,65.1,80.0
0.27,1.4739999999999944,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,69.01,69.1,13.87,60.1,8.83,221,433.18,205,78.0,78.1,12.84,65.1,80.0
0.271,1.4716666666666611,12.59,236,601.11,257,72.0,71.6,12.08,79.9,12.85,241,556.7,256,68.97,69.06,13.86,60.1,8.83,221,433.18,205,78.0,78.1,12.88,65.1,80.0
0.273,1.4689999999999943,12.59,236,601.11,257,72.0,71.6,12.11,79.9,12.85,241,556.7,256,68.98,68.98,13.89,60.1,8.83,221,433.18,205,78.0,78.1,12.82,65.1,80.0
0.272,1.4699999999999944,12.59,236,601.11,257,72.0,71.6,12.05,79.9,12.85,241,556.7,256,69.0,69.09,13.91,60.1,8.83,221,433.18,205,78.0,78.1,12.89,65.1,80.0
0.271,1.4716666666666611,12.59,236,601.11,257,72.0,71.7,12.11,79.9,12.85,241,556.7,256,69.0,69.07,13.86,60.0,8.83,221,433.18,205,78.0,78.1,12.89,65.1,80.0
0.271,1.473333333333328,12.59,236,601.11,257,72.0,71.7,12.08,79.9,12.85,241,556.7,256,69.01,69.11,13.89,60.0,8.83,221,433.18,205,78.0,78.1,12.82,65.1,80.0
0.27,1.4749999999999945,12.59,236,601.11,257,72.0,71.7,12.05,79.9,12.85,241,556.7,256,68.99,69.08,13.86,60.0,8.83,221,433.18,205,78.0,78.1,12.85,65.1,80.0
0.269,1.476666666666661,12.59,236,601.11,257,72.0,71.7,12.11,79.9,12.85,241,556.7,256,68.99,69.09,13.95,60.0,8.83,221,433.18,205,78.0,78.1,12.83,65.1,80.0
0.268,1.4789999999999945,12.59,236,601.11,257,72.0,71.7,12.08,79.9,12.85,241,556.7,256,69.01,69.09,13.92,60.0,8.83,221,433.18,205,78.0,78.1,12.8,65.1,80.0
0.267,1.4813333333333278,12.59,236,601.11,257,72.0,71.7,12.08,79.9,12.85,241,556.7,256,69.01,69.08,13.94,60.0,8.83,221,433.18,205,78.0,78.0,12.93,65.1,80.0
0.266,1.482333333333328,12.59,236,601.11,257,72.0,71.7,12.08,79.9,12.85,241,556.7,256,68.99,69.05,13.86,60.0,8.83,221,433.18,205,78.0,78.0,12.9,65.1,80.0
0.266,1.4833333333333278,12.59,236,601.11,257,72.0,71.8,12.05,79.9,12.85,241,556.7,256,68.99,69.06,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.89,65.1,80.0
0.266,1.4833333333333278,12.59,236,601.11,257,72.0,71.8,12.11,79.9,12.85,241,556.7,256,68.99,69.07,13.93,60.0,8.83,221,433.18,205,78.0,78.0,12.87,65.1,80.0
0.266,1.4833333333333278,12.59,236,601.11,257,72.0,71.8,12.08,79.9,12.85,241,556.7,256,69.01,69.09,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.87,65.1,80.0
0.266,1.4829999999999945,12.59,236,601.11,257,72.0,71.8,12.11,79.9,12.85,241,556.7,256,68.99,69.11,13.87,59.9,8.83,221,433.18,205,78.0,77.9,12.67,65.1,80.0
0.265,1.4839999999999947,12.59,236,601.11,257,72.0,71.8,12.08,79.9,12.85,241,556.7,256,68.97,69.07,13.89,60.0,8.83,221,433.18,205,78.0,77.9,12.69,65.1,80.0
0.265,1.485333333333328,12.59,236,601.11,257,72.0,71.8,12.11,79.9,12.85,241,556.7,256,68.99,68.96,13.9,60.0,8.83,221,433.18,205,78.0,77.9,12.69,65.1,80.0
0.266,1.482333333333328,12.59,236,601.11,257,72.0,71.9,12.08,79.9,12.85,241,556.7,256,68.98,69.06,13.86,60.0,8.83,221,433.18,205,78.0,77.9,12.82,65.1,80.0
0.268,1.4793333333333278,12.59,236,601.11,257,72.0,71.9,12.08,79.9,12.85,241,556.7,256,68.98,69.06,13.85,60.0,8.83,221,433.18,205,78.0,77.9,12.98,65.1,80.0
0.269,1.476666666666661,12.59,236,601.11,257,72.0,71.9,12.08,79.9,12.85,241,556.7,256,68.97,69.09,13.91,59.9,8.83,221,433.18,205,78.0,77.9,12.83,65.1,80.0
0.269,1.4756666666666614,12.59,236,601.11,257,72.0,71.9,12.08,79.9,12.85,241,556.7,256,68.98,69.08,13.86,59.9,8.83,221,433.18,205,78.0,77.9,12.82,65.1,80.0
0.27,1.474333333333328,12.59,236,601.11,257,72.0,71.9,12.08,79.9,12.85,241,556.7,256,69.0,69.09,13.91,59.9,8.83,221,433.18,205,78.0,77.9,12.88,65.1,80.0
0.27,1.4736666666666614,12.59,236,601.11,257,72.0,71.9,12.08,79.9,12.85,241,556.7,256,68.98,69.11,13.9,60.0,8.83,221,433.18,205,78.0,77.8,12.88,65.1,80.0
0.271,1.472333333333328,12.59,236,601.11,257,72.0,71.9,12.05,79.9,12.85,241,556.7,256,69.0,69.07,13.89,60.0,8.83,221,433.18,205,78.0,77.8,12.87,65.1,80.0
0.272,1.4699999999999946,12.59,236,601.11,257,72.0,72.0,12.08,79.9,12.85,241,556.7,256,68.99,69.09,13.94,60.0,8.83,221,433.18,205,78.0,77.8,12.9,65.1,80.0
0.272,1.4703333333333282,12.59,236,601.11,257,72.0,72.0,12.05,79.9,12.85,241,556.7,256,68.99,69.09,13.91,60.0,8.83,221,433.18,205,78.0,77.8,12.93,65.1,80.0
0.273,1.4679999999999949,12.59,236,601.11,257,72.0,72.0,12.08,79.9,12.85,241,556.7,256,69.0,69.07,13.91,60.0,8.83,221,433.18,205,78.0,77.8,12.93,65.1,80.0
0.274,1.4666666666666612,12.59,236,601.11,257,72.0,72.0,12.11,79.9,12.85,241,556.7,256,69.01,69.09,13.87,60.0,8.83,221,433.18,205,78.0,77.8,12.9,65.1,80.0
0.274,1.4663333333333277,12.59,236,601.11,257,72.0,72.1,12.11,79.9,12.85,241,556.7,256,69.0,69.06,13.86,60.0,8.83,221,433.18,205,78.0,77.8,12.94,65.1,80.0
0.275,1.4639999999999944,12.59,236,601.11,257,72.0,72.1,12.05,79.9,12.85,241,556.7,256,68.99,69.08,13.87,60.0,8.83,221,433.18,205,78.0,77.9,12.78,65.1,80.0
0.277,1.460666666666661,12.59,236,601.11,257,72.0,72.1,12.08,79.9,12.85,241,556.7,256,69.01,69.11,13.9,60.0,8.83,221,433.18,205,78.0,77.9,12.86,65.1,80.0
0.277,1.4609999999999945,12.59,236,601.11,257,72.0,72.1,12.08,79.9,12.85,241,556.7,256,68.97,69.06,13.93,60.1,8.83,221,433.18,205,78.0,77.9,12.8,65.1,80.0
0.276,1.4626666666666612,12.59,236,601.11,257,72.0,72.1,12.08,79.9,12.85,241,556.7,256,69.0,69.09,13.85,60.1,8.83,221,433.18,205,78.0,77.9,12.8,65.1,80.0
0.277,1.4609999999999945,12.59,236,601.11,257,72.0,72.1,12.11,79.9,12.85,241,556.7,256,68.99,69.07,13.89,60.1,8.83,221,433.18,205,78.0,77.9,12.83,65.1,80.0
0.278,1.4593333333333276,12.59,236,601.11,257,72.0,72.2,12.05,79.9,12.85,241,556.7,256,68.99,69.11,13.89,60.1,8.83,221,433.18,205,78.0,77.9,12.8,65.1,80.0
0.279,1.455666666666661,12.59,236,601.11,257,72.0,72.2,12.11,79.9,12.85,241,556.7,256,69.01,69.08,13.9,60.1,8.83,221,433.18,205,78.0,77.9,12.75,65.1,80.0
0.281,1.4523333333333275,12.59,236,601.11,257,72.0,72.2,12.08,79.9,12.85,241,556.7,256,69.01,69.06,13.86,60.1,8.83,221,433.18,205,78.0,77.9,12.87,65.1,80.0
0.282,1.4499999999999942,12.59,236,601.11,257,72.0,72.2,12.08,79.9,12.85,241,556.7,256,68.98,69.08,13.87,60.1,8.83,221,433.18,205,78.0,77.9,12.9,65.1,80.0
0.283,1.448999999999994,12.59,236,601.11,257,72.0,72.2,12.11,79.9,12.85,241,556.7,256,68.99,69.07,13.92,60.1,8.83,221,433.18,205,78.0,77.9,12.7,65.1,80.0
0.283,1.447999999999994,12.59,236,601.11,257,72.0,72.2,12.05,79.9,12.85,241,556.7,256,68.98,69.08,13.96,60.1,8.83,221,433.18,205,78.0,77.9,12.86,65.1,80.0
0.283,1.448999999999994,12.59,236,601.11,257,72.0,72.3,12.11,79.9,12.85,241,556.7,256,68.98,69.09,13.95,60.0,8.83,221,433.18,205,78.0,77.9,12.92,65.1,80.0
0.282,1.4499999999999942,12.59,236,601.11,257,72.0,72.3,12.08,79.9,12.85,241,556.7,256,69.01,69.08,13.89,60.0,8.83,221,433.18,205,78.0,77.9,12.99,65.1,80.0
0.283,1.448999999999994,12.59,236,601.11,257,72.0,72.3,12.11,79.9,12.85,241,556.7,256,69.0,69.07,13.84,60.0,8.83,221,433.18,205,78.0,77.9,12.89,65.0,80.0
0.283,1.447999999999994,12.59,236,601.11,257,72.0,72.3,12.11,79.9,12.85,241,556.7,256,68.99,69.09,13.86,60.0,8.83,221,433.18,205,78.0,77.9,12.86,65.0,80.0
0.284,1.4466666666666608,12.59,236,601.11,257,72.0,72.3,12.05,79.9,12.85,241,556.7,256,69.01,69.09,13.9,60.0,8.83,221,433.18,205,78.0,77.9,12.81,65.0,80.0
0.286,1.4423333333333272,12.59,236,601.11,257,72.0,72.3,12.08,79.9,12.85,241,556.7,256,69.01,69.07,13.93,60.0,8.83,221,433.18,205,78.0,77.9,12.84,65.0,80.0
0.288,1.437999999999994,12.59,236,601.11,257,72.0,72.4,12.11,80.0,12.85,241,556.7,256,69.0,69.08,13.87,60.0,8.83,221,433.18,205,78.0,77.9,12.87,65.0,80.0
0.287,1.439999999999994,12.59,236,601.11,257,72.0,72.4,12.11,79.9,12.85,241,556.7,256,68.99,69.08,13.91,60.0,8.83,221,433.18,205,78.0,77.9,12.89,65.0,80.0
0.286,1.441999999999994,12.59,236,601.11,257,72.0,72.4,12.11,80.0,12.85,241,556.7,256,68.97,69.08,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.77,65.0,80.0
0.284,1.446999999999994,12.59,236,601.11,257,72.0,72.4,12.05,80.0,12.85,241,556.7,256,68.98,69.07,13.9,59.9,8.83,221,433.18,205,78.0,78.0,12.95,65.0,80.0
0.282,1.450333333333327,12.59,236,601.11,257,72.0,72.4,12.08,80.0,12.85,241,556.7,256,68.99,69.09,13.92,59.9,8.83,221,433.18,205,78.0,78.0,12.77,65.0,80.0
0.282,1.4496666666666604,12.59,236,601.11,257,72.0,72.4,12.11,80.0,12.85,241,556.7,256,68.97,69.06,13.87,59.9,8.83,221,433.18,205,78.0,78.0,12.84,65.0,80.0
